z,m,yd_mass,yd_mass_env,yd_mass_core
0.11999973162641818,16.75589640432061,15.053859648872411,13.03974322821464,2.0141164206577717
0.11999973162641818,17.00598441036291,15.381561911743086,13.24291471844903,2.138647193294055
0.11999973162641818,17.256072416397355,15.184588705575099,13.412254981145502,1.772333724429596
0.11999973162641818,17.506160422401052,0.38778442017854786,0.0,0.0
0.11999973162641818,17.756248428459813,0.37487394155328246,0.0,0.0
0.11999973162641818,18.006336434517944,0.4247899097572585,0.0,0.0
0.11999973162641818,18.256424440525052,0.43567310851594954,0.0,0.0
0.11999973162641818,18.50651244655469,0.4442348384060075,0.0,0.0
0.11999973162641818,18.756600452589538,0.4303352766738726,0.0,0.0
0.11999973162641818,19.00668845866076,0.4971420677965277,0.0,0.0
0.11999973162641818,19.25677646468224,0.5505226046965888,0.0,0.0
0.11999973162641818,19.506864470723702,0.5184479815978591,0.0,0.0
0.11999973162641818,19.75695247672155,0.6724191959135553,0.0,0.0
0.11999973162641818,20.007040482763003,0.5697082273731588,0.0,0.0
0.15999969912242942,10.503696253478095,8.925959609609205,5.940200917182429,2.985758692426776
0.15999969912242942,10.753784259504249,9.142281315679638,5.978392039886733,3.163889275792905
0.15999969912242942,11.003872265508889,9.35955480188949,6.253852750683622,3.1057020512058666
0.15999969912242942,11.253960271571337,9.605139056397078,8.583537321428036,1.021601734969043
0.15999969912242942,11.504048277567541,9.976054720611966,8.499947786676632,1.4761069339353343
0.15999969912242942,11.7541362835884,10.04826678204295,8.344575191165793,1.703691590877156
0.15999969912242942,12.004224289674788,10.329287266706913,8.75125661561517,1.5780306510917441
0.15999969912242942,12.254312295719572,10.603782795865833,9.662567460377106,0.9412153354887258
0.15999969912242942,12.504400301731021,10.810860087528912,9.573362876614667,1.2374972109142457
0.15999969912242942,12.754488307792181,11.022547100734949,10.06671314215827,0.9558339585766793
0.15999969912242942,13.004576313788254,0.24713622939028568,0.0,0.0
0.15999969912242942,13.25466431982531,11.807276532788919,10.439966542111298,1.3673099906776207
