2.0 0.02 0.64 f17 17 0.0
2.0 0.02 0.64 f18 18 0.0
2.0 0.02 0.64 f19 19 7.9364781e-10
2.0 0.02 0.64 f20 20 0.0
2.0 0.02 0.64 ne19 19 0.0
2.0 0.02 0.64 ne20 20 -5.5879354e-09
2.0 0.02 0.64 ne21 21 8.4946805e-10
2.0 0.02 0.64 ne22 22 -7.7085861e-06
2.0 0.02 0.64 ne23 23 0.0
2.0 0.02 0.64 na21 21 0.0
2.0 0.02 0.64 na22 22 1.0659652e-29
2.0 0.02 0.64 na23 23 8.0641075e-06
2.0 0.02 0.64 na24 24 0.0
2.0 0.02 0.64 mg23 23 0.0
2.0 0.02 0.64 mg24 24 1.7462298e-10
2.0 0.02 0.64 mg25 25 -6.9267116e-09
2.0 0.02 0.64 mg26 26 1.6661943e-09
2.0 0.02 0.64 mg27 27 0.0
2.0 0.02 0.64 al25 25 0.0
2.0 0.02 0.64 al-6 26 4.8186188e-09
2.0 0.02 0.64 al*6 26 0.0
2.0 0.02 0.64 al27 27 8.0035534e-10
2.0 0.02 0.64 al28 28 0.0
2.0 0.02 0.64 si27 27 0.0
2.0 0.02 0.64 si28 28 1.1641532e-10
2.0 0.02 0.64 si29 29 -2.1827873e-11
2.0 0.02 0.64 si30 30 7.2759576e-12
2.0 0.02 0.64 si31 31 0.0
2.0 0.02 0.64 si32 32 0.0
2.0 0.02 0.64 si33 33 0.0
2.0 0.02 0.64 p29 29 0.0
2.0 0.02 0.64 p30 30 0.0
2.0 0.02 0.64 p31 31 -3.6379788e-12
2.0 0.02 0.64 p32 32 0.0
2.0 0.02 0.64 p33 33 0.0
2.0 0.02 0.64 p34 34 0.0
2.0 0.02 0.64 s32 32 0.0
2.0 0.02 0.64 s33 33 1.8189894e-12
2.0 0.02 0.64 s34 34 8.7311491e-11
2.0 0.02 0.64 s35 35 5.4041309e-20
2.0 0.02 0.64 fe54 54 2.1827873e-11
2.0 0.02 0.64 fe55 55 2.6887840999999996e-18
2.0 0.02 0.64 fe56 56 3.4924597e-10
2.0 0.02 0.64 fe57 57 -1.0913936e-11
2.0 0.02 0.64 fe58 58 -4.5474735e-13
2.0 0.02 0.64 fe59 59 0.0
2.0 0.02 0.64 fe60 60 0.0
2.0 0.02 0.64 fe61 61 0.0
2.0 0.02 0.64 co59 59 -9.094947e-13
2.0 0.02 0.64 co60 60 3.1936511000000005e-38
2.0 0.02 0.64 co61 61 0.0
2.0 0.02 0.64 ni58 58 1.4551915e-11
2.0 0.02 0.64 ni59 59 2.6976728e-22
2.0 0.02 0.64 ni60 60 5.4569682e-12
2.0 0.02 0.64 ni61 61 3.554471e-06
2.0 0.02 0.64 ni62 62 -3.612741e-06
2.25 0.02 0.66 g 1 5.3295693e-08
2.25 0.02 0.66 n 1 0.0
2.25 0.02 0.66 p 1 -0.01505363
