# Cinquegrana, Heger & Karakas 2025
M      10.5   10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   14.8   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.295   1.508   1.407   1.368   1.533   1.571   1.522   1.545   1.563   1.590   1.539   1.558   1.556   1.576   1.639   12.669   12.858   13.023   13.220   13.442   1.486   1.521   1.545   1.574   1.598   1.645   14.772   14.989   1.784   15.339   1.627   15.765   15.876   1.586   1.528   15.806   16.223   15.769   15.867
Ne20  1.719939e-02   1.612962e-02   1.759089e-02   1.795009e-02   1.803772e-02   1.912691e-02   2.021520e-02   2.077727e-02   2.123099e-02   2.179836e-02   2.458999e-02   2.556715e-02   2.952992e-02   2.919774e-02   2.502376e-02   2.675482e-03   2.778904e-03   2.923876e-03   3.012821e-03   3.059997e-03   2.488011e-02   2.685827e-02   2.862655e-02   2.996575e-02   3.165783e-02   4.402312e-02   3.770742e-03   3.825770e-03   4.906233e-02   4.079624e-03   1.161933e-01   4.204239e-03   4.439913e-03   5.084758e-02   2.106552e-01   5.826290e-03   5.543409e-03   6.733533e-03   6.988095e-03
Ne21  7.155638e-05   6.990936e-05   8.272623e-05   8.197346e-05   8.659313e-05   9.353503e-05   8.197967e-05   8.495797e-05   8.855297e-05   9.309608e-05   1.111956e-04   1.234875e-04   1.154307e-04   1.294705e-04   1.150414e-04   7.300678e-06   7.687632e-06   8.140396e-06   8.425029e-06   8.582849e-06   1.340919e-04   1.520157e-04   1.683820e-04   1.769348e-04   1.916889e-04   2.383126e-04   1.119685e-05   1.132193e-05   3.314046e-04   1.241527e-05   3.984440e-04   1.276536e-05   1.347414e-05   1.893352e-04   6.548706e-04   1.781128e-05   1.709019e-05   2.077109e-05   2.219482e-05
Ne22  1.680318e-03   1.274720e-03   1.704465e-03   1.704112e-03   1.657875e-03   1.834473e-03   1.373996e-03   1.452539e-03   1.509148e-03   1.562672e-03   1.791805e-03   1.879714e-03   2.172217e-03   2.208192e-03   2.103431e-03   2.050455e-04   2.124502e-04   2.233575e-04   2.300617e-04   2.337734e-04   5.962412e-03   6.675497e-03   6.725031e-03   7.442650e-03   7.692859e-03   8.411103e-03   2.853419e-04   2.898099e-04   8.148149e-03   3.070667e-04   1.303807e-02   3.164919e-04   3.340859e-04   1.217534e-02   1.642230e-02   4.358661e-04   4.140470e-04   5.013620e-04   5.155263e-04
Na23  5.755151e-04   5.308172e-04   5.919323e-04   5.717711e-04   5.581085e-04   5.797151e-04   5.996152e-04   6.258403e-04   6.355199e-04   6.527111e-04   7.704558e-04   8.082865e-04   9.490631e-04   9.496138e-04   7.777432e-04   4.920008e-05   5.167129e-05   5.457185e-05   5.634104e-05   5.713568e-05   1.045512e-03   1.114301e-03   1.147803e-03   1.186420e-03   1.228292e-03   1.513351e-03   7.367575e-05   7.450547e-05   1.760223e-03   8.182884e-05   3.625380e-03   8.452654e-05   8.956206e-05   1.882728e-03   7.703286e-03   1.211667e-04   1.163601e-04   1.436984e-04   1.554284e-04
Mg24  4.075700e-03   3.901521e-03   4.356438e-03   4.404956e-03   4.370558e-03   4.726042e-03   5.296835e-03   5.146456e-03   5.279337e-03   5.379802e-03   5.825359e-03   5.974598e-03   6.827380e-03   6.676427e-03   7.764040e-03   6.396458e-04   6.643984e-04   6.990743e-04   7.203509e-04   7.316411e-04   9.019488e-03   1.042279e-02   1.072673e-02   1.173947e-02   1.197110e-02   9.933316e-03   9.017909e-04   9.149571e-04   8.951669e-03   9.758015e-04   2.090922e-02   1.005650e-03   1.062050e-03   2.293478e-02   2.951780e-02   1.393902e-03   1.326330e-03   1.611227e-03   1.672524e-03
Mg25  5.428303e-04   4.862757e-04   5.606942e-04   5.597565e-04   5.724140e-04   6.308834e-04   6.679946e-04   6.603607e-04   6.767900e-04   7.002772e-04   7.934650e-04   8.387246e-04   9.432864e-04   9.509655e-04   8.381611e-04   8.331303e-05   8.636775e-05   9.078535e-05   9.349336e-05   9.492359e-05   9.362213e-04   1.060283e-03   1.174835e-03   1.252148e-03   1.356255e-03   1.940229e-03   1.158986e-04   1.176208e-04   2.482246e-03   1.247790e-04   4.576296e-03   1.284999e-04   1.356286e-04   2.165866e-03   7.498962e-03   1.771782e-04   1.682076e-04   2.038828e-04   2.099872e-04
Mg26  6.979606e-04   6.552734e-04   7.412570e-04   7.401900e-04   7.497766e-04   8.112257e-04   8.448645e-04   8.427325e-04   8.626030e-04   8.874548e-04   9.735959e-04   1.012604e-03   1.138205e-03   1.131770e-03   1.069835e-03   9.761112e-05   1.015563e-04   1.069449e-04   1.102524e-04   1.120127e-04   1.338330e-03   1.486859e-03   1.612357e-03   1.711270e-03   1.833250e-03   2.272225e-03   1.391186e-04   1.411131e-04   2.821068e-03   1.511312e-04   4.488165e-03   1.558282e-04   1.646325e-04   2.779338e-03   6.840253e-03   2.168228e-04   2.066580e-04   2.514511e-04   2.625663e-04
Al27  4.668346e-04   4.454371e-04   4.944903e-04   4.976400e-04   4.919844e-04   5.229541e-04   5.573134e-04   5.604804e-04   5.721790e-04   5.830037e-04   6.447157e-04   6.632237e-04   7.435009e-04   7.375058e-04   8.389381e-04   7.272913e-05   7.555188e-05   7.950065e-05   8.192500e-05   8.321336e-05   1.246914e-03   1.432289e-03   1.500807e-03   1.690920e-03   1.741124e-03   1.203683e-03   1.026554e-04   1.041595e-04   1.065484e-03   1.111434e-04   2.264359e-03   1.145693e-04   1.210108e-04   3.254284e-03   3.787781e-03   1.589371e-04   1.512844e-04   1.838514e-04   1.910188e-04
Si28  7.792181e-03   5.606215e-03   7.629654e-03   7.295157e-03   6.389701e-03   7.160130e-03   7.720335e-03   7.911615e-03   8.323164e-03   8.554769e-03   8.873068e-03   9.341937e-03   9.533689e-03   1.000018e-02   9.709897e-03   8.496263e-04   8.825043e-04   9.285634e-04   9.568243e-04   9.718208e-04   5.620116e-02   5.866704e-02   6.057999e-02   6.114875e-02   6.261798e-02   5.577029e-02   1.197824e-03   1.215312e-03   4.769005e-02   1.296128e-03   5.120346e-02   1.335774e-03   1.410687e-03   9.840024e-02   5.345999e-02   1.851466e-03   1.761712e-03   2.140121e-03   2.221535e-03
Si29  2.781671e-04   2.733719e-04   3.043004e-04   3.061146e-04   3.018051e-04   3.209868e-04   3.409712e-04   3.420227e-04   3.515817e-04   3.590329e-04   3.792889e-04   3.908610e-04   4.085408e-04   4.158268e-04   5.015674e-04   4.468297e-05   4.641207e-05   4.883437e-05   5.032066e-05   5.110934e-05   1.126407e-03   1.389852e-03   1.480187e-03   1.750563e-03   1.858824e-03   8.453438e-04   6.299512e-05   6.391484e-05   7.968581e-04   6.816506e-05   9.073698e-04   7.025008e-05   7.418985e-05   2.855885e-03   9.692075e-04   9.737098e-05   9.265069e-05   1.125517e-04   1.168333e-04
