# Cinquegrana, Heger & Karakas 2025
M      10.8   11.0   11.3   11.5   11.8   12.0   12.3   12.5   12.8   13.0   13.3   13.5   13.8   14.0   14.3   14.5   15.0   15.3   15.5   15.8   16.0   16.3   16.5   16.8   17.0   17.3   17.5   17.8   18.0   18.3   18.5   18.8   19.0   19.3   19.5   19.8   20.0
E      1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0   1.0
Mrem   1.530   1.289   1.570   1.590   1.601   1.604   1.573   1.599   1.668   1.641   1.610   1.575   1.589   1.608   13.162   1.413   1.446   14.034   1.480   1.539   1.560   1.634   1.653   15.290   1.716   15.700   1.582   1.502   1.609   16.520   1.603   1.539   16.676   17.150   16.876   2.085   17.687
Ne20  1.113654e-02   1.102877e-02   1.291305e-02   1.368815e-02   1.441888e-02   1.505879e-02   1.550208e-02   1.545355e-02   1.580675e-02   1.692408e-02   1.947731e-02   2.414669e-02   2.591629e-02   2.777962e-02   1.227750e-03   6.239318e-02   6.810257e-02   1.371539e-03   6.242700e-02   2.022654e-02   2.141385e-02   6.008022e-02   6.454311e-02   1.646725e-03   7.696178e-02   1.748704e-03   1.417950e-01   1.552420e-01   1.611549e-01   1.950873e-03   2.815825e-02   2.001553e-01   2.621538e-03   2.368273e-03   2.958193e-03   7.574434e-02   2.607913e-03
Ne21  5.163833e-05   5.465610e-05   5.113964e-05   5.379100e-05   5.846090e-05   6.374405e-05   6.620785e-05   6.976482e-05   7.380391e-05   7.894507e-05   7.562469e-05   9.108652e-05   9.833901e-05   1.097443e-04   3.337280e-06   1.832527e-04   2.060348e-04   3.786905e-06   2.320323e-04   1.245656e-04   1.355005e-04   5.134544e-04   5.123916e-04   4.674221e-06   3.252061e-04   5.004914e-06   3.090404e-04   4.127377e-04   3.202299e-04   5.630360e-06   1.362515e-04   5.144873e-04   7.549645e-06   6.932911e-06   8.646870e-06   4.233653e-04   7.589965e-06
Ne22  9.834851e-04   9.182803e-04   8.635745e-04   9.028650e-04   9.376320e-04   9.674658e-04   9.982722e-04   1.036011e-03   1.060562e-03   1.100414e-03   1.252887e-03   1.505623e-03   1.639943e-03   1.790747e-03   9.476055e-05   3.770405e-03   4.466724e-03   1.057476e-04   4.903036e-03   4.797729e-03   5.603428e-03   5.318420e-03   5.720921e-03   1.263717e-04   6.554951e-03   1.339407e-04   8.104891e-03   9.625758e-03   8.931095e-03   1.488966e-04   8.512746e-03   1.166707e-02   1.997084e-04   1.797775e-04   2.243243e-04   8.151326e-03   1.977485e-04
Na23  3.528233e-04   3.786409e-04   3.683891e-04   3.793914e-04   4.001104e-04   4.257878e-04   4.367069e-04   4.492500e-04   4.635763e-04   4.754858e-04   5.489737e-04   7.414579e-04   7.985284e-04   8.620111e-04   2.192163e-05   1.721710e-03   1.869373e-03   2.468264e-05   1.951283e-03   8.307635e-04   8.639087e-04   1.217987e-03   1.262792e-03   3.048285e-05   1.827159e-03   3.276753e-05   3.531942e-03   4.916775e-03   3.769318e-03   3.740871e-05   1.103418e-03   6.110578e-03   5.102363e-05   4.701235e-05   5.932253e-05   1.301505e-03   5.241686e-05
Mg24  2.772877e-03   2.667076e-03   3.497077e-03   3.797062e-03   3.882101e-03   3.891947e-03   4.019867e-03   3.929166e-03   3.948340e-03   4.416813e-03   5.492411e-03   5.382953e-03   5.689583e-03   6.007946e-03   2.935321e-04   1.228322e-02   1.281529e-02   3.279368e-04   1.050177e-02   1.067081e-02   1.095330e-02   1.392587e-02   1.512868e-02   3.938056e-04   1.596506e-02   4.182270e-04   2.554082e-02   2.107204e-02   2.929052e-02   4.666471e-04   1.730075e-02   2.864882e-02   6.271409e-04   5.666235e-04   7.078383e-04   2.274893e-02   6.240345e-04
Mg25  3.456033e-04   3.225723e-04   3.929608e-04   4.185505e-04   4.392581e-04   4.519904e-04   4.670419e-04   4.663300e-04   4.767377e-04   5.208596e-04   5.529318e-04   6.521951e-04   7.015368e-04   7.524294e-04   3.835173e-05   1.660782e-03   1.838249e-03   4.275430e-05   1.756573e-03   7.922232e-04   8.688440e-04   2.192840e-03   2.359784e-03   5.108111e-05   2.557435e-03   5.414089e-05   3.637653e-03   3.876330e-03   4.186974e-03   6.019070e-05   1.183818e-03   5.028956e-03   8.075232e-05   7.269671e-05   9.073616e-05   3.435011e-03   7.992783e-05
Mg26  4.496263e-04   4.558582e-04   4.912120e-04   5.226167e-04   5.506059e-04   5.618873e-04   5.851734e-04   5.847629e-04   5.991538e-04   6.454074e-04   7.095267e-04   7.885577e-04   8.308147e-04   8.761265e-04   4.466479e-05   1.667094e-03   1.829633e-03   4.998504e-05   1.735457e-03   1.075329e-03   1.158317e-03   1.996322e-03   2.136532e-03   6.026305e-05   2.517795e-03   6.409625e-05   3.755808e-03   3.582693e-03   4.411921e-03   7.170666e-05   1.584698e-03   4.639084e-03   9.647251e-05   8.740253e-05   1.092309e-04   3.249889e-03   9.635023e-05
Al27  3.070478e-04   3.055623e-04   3.663130e-04   3.875532e-04   3.941541e-04   3.971394e-04   4.069099e-04   4.011323e-04   4.074145e-04   4.432906e-04   5.419848e-04   5.415355e-04   5.714406e-04   6.029357e-04   3.337972e-05   1.107567e-03   1.163227e-03   3.730357e-05   1.031328e-03   1.401523e-03   1.463534e-03   1.062374e-03   1.133492e-03   4.483004e-05   1.446772e-03   4.762663e-05   2.352042e-03   2.261107e-03   2.665138e-03   5.317861e-05   2.416620e-03   3.062857e-03   7.150920e-05   6.464477e-05   8.078933e-05   1.971845e-03   7.124230e-05
Si28  4.328720e-03   7.930264e-03   5.255020e-03   5.471876e-03   5.595041e-03   5.907289e-03   6.136634e-03   6.595436e-03   6.517888e-03   6.712831e-03   5.778681e-03   7.281589e-03   7.963618e-03   8.621301e-03   3.898915e-04   2.041627e-02   2.469825e-02   4.355901e-04   3.271022e-02   5.513940e-02   5.685402e-02   3.018202e-02   3.217344e-02   5.230807e-04   2.546678e-02   5.555182e-04   2.503308e-02   4.849637e-02   2.787597e-02   6.198315e-04   9.123532e-02   4.600957e-02   8.330039e-04   7.526228e-04   9.401840e-04   6.473790e-02   8.288737e-04
Si29  1.872494e-04   1.928162e-04   2.145767e-04   2.237976e-04   2.278454e-04   2.297719e-04   2.361126e-04   2.391885e-04   2.420484e-04   2.584302e-04   2.826134e-04   2.736540e-04   2.860820e-04   2.986587e-04   2.050491e-05   4.109205e-04   4.204020e-04   2.290825e-05   4.322680e-04   1.251866e-03   1.332185e-03   5.965202e-04   6.437119e-04   2.750950e-05   5.781119e-04   2.921543e-05   6.834169e-04   5.648339e-04   7.371973e-04   3.259774e-05   1.976762e-03   7.551065e-04   4.380874e-05   3.958139e-05   4.944546e-05   2.277388e-03   4.359151e-05
