# Cinquegrana, Heger & Karakas 2025
Ca43  1.017787e-06   8.815341e-07   9.401094e-07   9.630537e-07   9.508030e-07   9.920563e-07   1.024702e-06   1.035443e-06   1.067992e-06   1.087239e-06   1.118309e-06   1.508036e-07   1.195075e-06   1.668105e-07   1.223292e-06   1.249288e-06   1.907222e-07   2.007761e-07   2.086908e-07   1.822588e-06   6.834770e-06   9.413720e-06   1.243470e-05   1.157187e-05   9.451109e-06   1.018181e-05   4.049975e-06   2.133741e-06   2.718086e-07   2.852754e-07   2.469463e-06   3.663018e-06   1.001045e-05   3.457336e-07   3.302520e-07   4.005182e-06   3.462900e-05   3.883217e-07
Ca44  1.423357e-05   1.374968e-05   1.484037e-05   1.520461e-05   1.499394e-05   1.553451e-05   1.592459e-05   1.643460e-05   1.690638e-05   1.718030e-05   1.751604e-05   2.384259e-06   1.847750e-05   2.637335e-06   1.895185e-05   1.941156e-05   3.015386e-06   3.174342e-06   3.299477e-06   2.493584e-05   2.862282e-05   2.965145e-05   3.389576e-05   3.404080e-05   3.156911e-05   3.251395e-05   2.866945e-05   2.877887e-05   4.297392e-06   4.510307e-06   3.045348e-05   3.263046e-05   3.706058e-05   5.466172e-06   5.221404e-06   3.597303e-05   5.442875e-05   6.139506e-06
Ca46  2.915883e-08   3.081217e-08   4.127910e-08   4.525839e-08   3.616306e-08   4.403828e-08   4.949547e-08   4.649158e-08   4.814992e-08   5.220667e-08   5.899458e-08   4.779764e-09   5.766138e-08   5.287109e-09   4.942316e-08   5.014216e-08   6.044995e-09   6.363657e-09   6.614518e-09   1.073575e-07   7.573146e-08   1.319309e-07   1.840108e-07   1.694023e-07   2.471431e-07   2.390480e-07   2.604516e-07   4.035992e-07   8.615054e-09   9.041889e-09   4.390986e-07   2.426934e-07   5.647996e-07   1.095813e-08   1.046744e-08   4.105413e-07   4.317123e-07   1.230797e-08
Ca48  1.311337e-06   1.317101e-06   1.366207e-06   1.401068e-06   1.421820e-06   1.455058e-06   1.485583e-06   1.514515e-06   1.547083e-06   1.578942e-06   1.618651e-06   2.331735e-07   1.682663e-06   2.579236e-07   1.748744e-06   1.785858e-06   2.948959e-07   3.104413e-07   3.226792e-07   1.952624e-06   1.960743e-06   1.937028e-06   2.019891e-06   2.049880e-06   2.083344e-06   2.111981e-06   2.162179e-06   2.196452e-06   4.202723e-07   4.410948e-07   2.303603e-06   2.344881e-06   2.322695e-06   5.345756e-07   5.106380e-07   2.476863e-06   2.276436e-06   6.004256e-07
Sc45  4.518240e-07   3.994239e-07   4.316985e-07   4.450158e-07   4.349563e-07   4.564221e-07   4.705896e-07   4.779466e-07   4.900322e-07   5.041785e-07   5.285896e-07   6.892246e-08   5.646572e-07   7.623819e-08   5.681608e-07   5.820934e-07   8.716663e-08   9.176162e-08   9.537894e-08   9.728431e-07   3.958050e-06   5.032564e-06   5.970851e-06   6.368072e-06   4.446561e-06   5.267028e-06   1.632851e-06   1.323937e-06   1.242259e-07   1.303807e-07   1.631356e-06   1.651428e-06   5.589438e-06   1.580122e-07   1.509366e-07   2.304071e-06   1.298321e-05   1.774765e-07
Ti46  6.464295e-06   2.446717e-06   2.845107e-06   2.800712e-06   2.643144e-06   2.801039e-06   2.826231e-06   2.957763e-06   2.998264e-06   3.108879e-06   3.226863e-06   4.234691e-07   3.460989e-06   4.684180e-07   3.361261e-06   3.452082e-06   5.355638e-07   5.637961e-07   5.860214e-07   1.628825e-05   4.261519e-05   2.106283e-05   1.906376e-05   2.270860e-05   1.351157e-05   1.825825e-05   1.186053e-05   8.459283e-06   7.632614e-07   8.010773e-07   9.456257e-06   2.248341e-05   1.567815e-05   9.708489e-07   9.273755e-07   2.140277e-05   4.495751e-05   1.090440e-06
Ti47  2.378200e-06   2.256063e-06   2.400989e-06   2.457638e-06   2.444782e-06   2.515189e-06   2.580257e-06   2.636072e-06   2.714538e-06   2.754015e-06   2.811403e-06   3.900855e-07   2.943838e-06   4.314908e-07   3.034574e-06   3.096149e-06   4.933433e-07   5.193499e-07   5.398231e-07   3.908192e-06   8.885094e-06   7.812285e-06   8.522473e-06   8.944884e-06   7.428419e-06   8.409195e-06   4.809999e-06   4.311826e-06   7.030906e-07   7.379254e-07   4.628546e-06   5.276678e-06   8.726157e-06   8.943132e-07   8.542670e-07   5.868599e-06   1.713871e-05   1.004476e-06
Ti48  2.444077e-05   2.330165e-05   2.703741e-05   2.762614e-05   2.579959e-05   2.728400e-05   2.814478e-05   2.989182e-05   3.044221e-05   3.121144e-05   3.177898e-05   3.948803e-06   3.413416e-05   4.367946e-06   3.355702e-05   3.452037e-05   4.994073e-06   5.257336e-06   5.464585e-06   5.073435e-05   4.508065e-05   4.186579e-05   4.635432e-05   4.764268e-05   4.692255e-05   4.701989e-05   5.772356e-05   6.012655e-05   7.117328e-06   7.469957e-06   6.260124e-05   6.535560e-05   5.819268e-05   9.053058e-06   8.647674e-06   7.161841e-05   5.353169e-05   1.016823e-05
Ti49  1.846899e-06   1.710856e-06   1.948799e-06   1.995272e-06   1.881346e-06   2.108421e-06   2.087733e-06   2.131381e-06   2.140581e-06   2.217075e-06   2.284639e-06   2.957746e-07   2.469019e-06   3.271694e-07   2.432236e-06   2.501544e-06   3.740678e-07   3.937868e-07   4.093102e-07   3.890413e-06   6.164782e-06   5.213255e-06   5.431868e-06   5.915906e-06   5.096152e-06   5.682459e-06   4.435717e-06   4.344683e-06   5.331046e-07   5.595173e-07   4.911738e-06   5.386950e-06   6.375050e-06   6.780953e-07   6.477311e-07   6.338691e-06   8.618339e-06   7.616244e-07
Ti50  1.647879e-06   1.654870e-06   1.754916e-06   1.803421e-06   1.799100e-06   1.859934e-06   1.904894e-06   1.938946e-06   1.985760e-06   2.031864e-06   2.100226e-06   2.893004e-07   2.237005e-06   3.200080e-07   2.290028e-06   2.350079e-06   3.658799e-07   3.851673e-07   4.003509e-07   3.186059e-06   2.876477e-06   3.036644e-06   3.338858e-06   3.405506e-06   3.606418e-06   3.661473e-06   3.668923e-06   4.008978e-06   5.214355e-07   5.472701e-07   4.839047e-06   5.174537e-06   4.818139e-06   6.632526e-07   6.335529e-07   6.394639e-06   5.951390e-06   7.449532e-07
V50   1.247210e-08   9.313823e-09   1.183103e-08   1.200714e-08   1.043119e-08   1.194887e-08   1.185689e-08   1.290497e-08   1.285823e-08   1.350111e-08   1.432645e-08   1.559392e-09   1.597606e-08   1.724913e-09   1.471881e-08   1.517197e-08   1.972172e-09   2.076135e-09   2.157978e-09   3.629409e-08   4.826401e-07   6.563440e-07   7.361837e-07   8.123417e-07   6.499543e-07   8.151240e-07   5.433143e-08   3.932179e-08   2.810651e-09   2.949905e-09   4.304048e-08   4.126276e-08   9.308462e-07   3.575075e-09   3.414988e-09   5.237751e-08   1.273698e-06   4.015460e-09
V51   4.463585e-06   3.679594e-06   4.377069e-06   4.475309e-06   4.085459e-06   4.480235e-06   4.565221e-06   4.818491e-06   4.766800e-06   4.972021e-06   5.128413e-06   6.353792e-07   5.541146e-06   7.028211e-07   5.288872e-06   5.429495e-06   8.035677e-07   8.459278e-07   8.792750e-07   9.242495e-06   1.577174e-05   8.235333e-06   8.766782e-06   9.306911e-06   8.407664e-06   8.769454e-06   9.520612e-06   9.396673e-06   1.145208e-06   1.201948e-06   1.044220e-05   1.183804e-05   1.037600e-05   1.456676e-06   1.391448e-06   1.350878e-05   1.762690e-05   1.636112e-06
Cr50  1.173451e-05   7.531129e-06   1.007879e-05   1.018690e-05   8.382658e-06   9.149542e-06   9.374944e-06   1.014311e-05   1.008079e-05   1.064441e-05   1.099445e-05   1.294533e-06   1.200298e-05   1.431941e-06   1.115354e-05   1.153750e-05   1.637204e-06   1.723509e-06   1.791451e-06   3.794518e-05   3.597766e-05   1.679075e-05   1.819418e-05   1.883085e-05   1.725245e-05   1.753869e-05   2.609206e-05   2.806560e-05   2.333269e-06   2.448871e-06   3.062490e-05   4.148153e-05   2.100876e-05   2.967858e-06   2.834961e-06   4.504027e-05   3.109816e-05   3.333444e-06
Cr52  1.662925e-04   1.493686e-04   1.846598e-04   1.895271e-04   1.680296e-04   1.794202e-04   1.881027e-04   2.088981e-04   1.987630e-04   2.134166e-04   2.219691e-04   2.595961e-05   2.402847e-04   2.871507e-05   2.191748e-04   2.273942e-04   3.283127e-05   3.456197e-05   3.592443e-05   3.807953e-04   2.993034e-04   2.656089e-04   3.084363e-04   3.204463e-04   3.072189e-04   2.997796e-04   4.268601e-04   4.247774e-04   4.678964e-05   4.910784e-05   4.663555e-04   4.877675e-04   4.036947e-04   5.951522e-05   5.685020e-05   5.557857e-04   3.165125e-04   6.684641e-05
Cr53  1.963140e-05   1.728221e-05   2.168617e-05   2.219883e-05   1.940907e-05   2.090812e-05   2.183827e-05   2.396339e-05   2.296857e-05   2.447881e-05   2.546477e-05   3.000148e-06   2.766600e-05   3.318596e-06   2.554420e-05   2.633260e-05   3.794304e-06   3.994321e-06   4.151780e-06   4.676623e-05   3.772157e-05   3.185589e-05   3.665922e-05   3.782615e-05   3.649694e-05   3.558091e-05   4.971409e-05   5.009392e-05   5.407471e-06   5.675385e-06   5.576915e-05   5.876256e-05   4.630216e-05   6.878164e-06   6.570169e-06   6.799638e-05   3.976731e-05   7.725429e-06
Cr54  4.479382e-06   4.374633e-06   4.788152e-06   4.920268e-06   4.793775e-06   5.002622e-06   5.125020e-06   5.290024e-06   5.374881e-06   5.535684e-06   5.758465e-06   7.608172e-07   6.223547e-06   8.415736e-07   6.230294e-06   6.412578e-06   9.622099e-07   1.012933e-06   1.052863e-06   9.734669e-06   8.984477e-06   8.418405e-06   9.224742e-06   9.447696e-06   9.787281e-06   9.884198e-06   1.109650e-05   1.190546e-05   1.371298e-06   1.439239e-06   1.442147e-05   1.617380e-05   1.271486e-05   1.744256e-06   1.666150e-06   1.966908e-05   1.698931e-05   1.959117e-06
Mn55  1.416116e-04   1.297506e-04   1.519004e-04   1.565435e-04   1.445653e-04   1.539384e-04   1.576965e-04   1.712808e-04   1.683567e-04   1.766180e-04   1.812093e-04   2.269688e-05   1.946072e-04   2.510602e-05   1.867531e-04   1.914196e-04   2.870487e-05   3.021805e-05   3.140927e-05   2.902540e-04   2.725228e-04   2.224911e-04   2.474569e-04   2.521240e-04   2.492843e-04   2.476016e-04   3.104312e-04   3.124497e-04   4.090889e-05   4.293573e-05   3.492764e-04   3.581073e-04   2.983159e-04   5.203506e-05   4.970499e-05   4.024654e-04   2.854726e-04   5.844483e-05
Fe54  8.092211e-04   7.188423e-04   9.000488e-04   9.188682e-04   7.991483e-04   8.504199e-04   8.800825e-04   9.539242e-04   9.425825e-04   9.901684e-04   1.024371e-03   1.249633e-04   1.104129e-03   1.382275e-04   1.047207e-03   1.078802e-03   1.580418e-04   1.663730e-04   1.729316e-04   2.034813e-03   1.493267e-03   1.278401e-03   1.456844e-03   1.471419e-03   1.458487e-03   1.411889e-03   2.037655e-03   2.151810e-03   2.252341e-04   2.363934e-04   2.329144e-03   2.449123e-03   1.766892e-03   2.864920e-04   2.736632e-04   2.816164e-03   1.542075e-03   3.217826e-04
Fe56  1.289157e-02   1.186166e-02   1.501249e-02   1.552841e-02   1.336790e-02   1.472062e-02   1.515642e-02   1.742926e-02   1.653264e-02   1.816389e-02   1.831609e-02   2.034222e-03   2.010365e-02   2.250144e-03   1.776753e-02   1.840003e-02   2.572693e-03   2.708312e-03   2.815076e-03   3.039348e-02   2.220052e-02   2.094910e-02   2.392998e-02   2.306294e-02   2.413447e-02   2.386494e-02   3.347968e-02   3.539354e-02   3.666486e-03   3.848142e-03   3.857107e-02   3.633523e-02   2.915022e-02   4.663675e-03   4.454842e-03   4.009065e-02   2.448746e-02   5.238156e-03
Fe57  3.305147e-04   2.926105e-04   4.118437e-04   4.251257e-04   3.357464e-04   3.771148e-04   4.047031e-04   4.885015e-04   4.645344e-04   5.192859e-04   4.949072e-04   4.782160e-05   5.637226e-04   5.289759e-05   4.764720e-04   5.089732e-04   6.048025e-05   6.366846e-05   6.617833e-05   9.581534e-04   6.425933e-04   6.039187e-04   7.062364e-04   6.678123e-04   7.203030e-04   7.038308e-04   1.045165e-03   1.149417e-03   8.619371e-05   9.046420e-05   1.269251e-03   1.216991e-03   8.782410e-04   1.096362e-04   1.047268e-04   1.360783e-03   8.255111e-04   1.231414e-04
Fe58  4.020251e-05   4.023431e-05   4.813573e-05   5.008875e-05   4.554912e-05   4.964307e-05   5.407327e-05   5.571686e-05   5.639896e-05   6.042394e-05   6.267515e-05   6.473117e-06   7.486313e-05   7.160201e-06   7.068341e-05   7.687131e-05   8.186588e-06   8.618144e-06   8.957878e-06   1.858755e-04   1.310631e-04   1.450394e-04   1.718099e-04   1.771368e-04   1.979528e-04   2.013173e-04   2.396704e-04   2.745513e-04   1.166716e-05   1.224521e-05   3.612099e-04   4.415107e-04   3.086978e-04   1.484032e-05   1.417579e-05   5.722749e-04   4.997994e-04   1.666838e-05
Co59  3.962108e-05   3.770847e-05   4.669736e-05   4.831127e-05   4.294466e-05   4.791520e-05   5.000966e-05   5.554968e-05   5.499179e-05   5.957583e-05   5.894480e-05   6.060423e-06   6.831539e-05   6.703703e-06   6.221157e-05   6.485174e-05   7.664652e-06   8.068694e-06   8.386769e-06   1.297433e-04   1.166947e-04   1.110462e-04   1.223222e-04   1.283772e-04   1.311122e-04   1.402720e-04   1.547388e-04   1.807221e-04   1.092332e-05   1.146451e-05   2.213571e-04   2.310365e-04   1.989050e-04   1.389418e-05   1.327201e-05   2.921250e-04   2.603836e-04   1.560569e-05
Ni58  5.694081e-04   5.340966e-04   6.837933e-04   7.092380e-04   5.729587e-04   6.229686e-04   8.064886e-04   9.547697e-04   8.717847e-04   1.042678e-03   8.522424e-04   8.719867e-05   9.654181e-04   9.645431e-05   9.738786e-04   1.000922e-03   1.102807e-04   1.160941e-04   1.206706e-04   1.499103e-03   9.874416e-04   9.455625e-04   1.058554e-03   1.008969e-03   1.077593e-03   1.040909e-03   1.465080e-03   1.629728e-03   1.571670e-04   1.649539e-04   1.755079e-03   1.660740e-03   1.228582e-03   1.999124e-04   1.909606e-04   1.922066e-03   1.063739e-03   2.245380e-04
Ni60  2.408537e-04   2.137357e-04   2.896729e-04   2.988319e-04   2.442785e-04   2.860243e-04   2.909204e-04   3.359715e-04   3.220689e-04   3.555132e-04   3.514521e-04   3.474566e-05   3.932867e-04   3.843371e-05   3.374488e-04   3.533652e-04   4.394303e-05   4.625949e-05   4.808307e-05   6.556425e-04   5.265628e-04   4.958987e-04   5.534158e-04   5.567879e-04   5.661340e-04   5.773248e-04   8.075457e-04   8.384362e-04   6.262562e-05   6.572842e-05   8.982429e-04   9.021274e-04   7.420182e-04   7.965818e-05   7.609119e-05   1.012377e-03   7.605568e-04   8.947063e-05
Ni61  1.130877e-05   1.042361e-05   1.522430e-05   1.586824e-05   1.181727e-05   1.394791e-05   1.656425e-05   1.972399e-05   1.904893e-05   2.158977e-05   1.992980e-05   1.535578e-06   2.382555e-05   1.698571e-06   2.045752e-05   2.304155e-05   1.942055e-06   2.044430e-06   2.125023e-06   5.480139e-05   3.325142e-05   4.802980e-05   6.096075e-05   5.671629e-05   6.448861e-05   6.409392e-05   6.251202e-05   6.865697e-05   2.767729e-06   2.904856e-06   9.892062e-05   1.083858e-04   9.373970e-05   3.520480e-06   3.362837e-06   1.422972e-04   1.560691e-04   3.954139e-06
Ni62  4.377178e-05   3.611194e-05   6.450135e-05   6.652839e-05   4.115152e-05   5.049439e-05   7.774169e-05   1.003470e-04   9.248246e-05   1.150170e-04   8.332745e-05   4.976232e-06   1.028174e-04   5.504431e-06   9.821325e-05   1.054710e-04   6.293470e-06   6.625230e-06   6.886402e-06   2.084295e-04   1.275882e-04   1.407129e-04   1.769194e-04   1.759447e-04   2.028840e-04   1.903743e-04   2.275359e-04   2.443185e-04   8.969169e-06   9.413548e-06   2.995488e-04   2.878224e-04   3.064311e-04   1.140855e-05   1.089769e-05   3.714982e-04   3.409417e-04   1.281388e-05
Ni64  8.478675e-06   8.436496e-06   1.053421e-05   1.099917e-05   9.615923e-06   1.078065e-05   1.135569e-05   1.110738e-05   1.151884e-05   1.192112e-05   1.252610e-05   1.308220e-06   1.504920e-05   1.447080e-06   1.485491e-05   1.532099e-05   1.654513e-06   1.741731e-06   1.810391e-06   4.099610e-05   2.478172e-05   2.992286e-05   3.385811e-05   3.465963e-05   4.206261e-05   4.275403e-05   4.978837e-05   6.737881e-05   2.357937e-06   2.474762e-06   1.052205e-04   1.001750e-04   7.893532e-05   2.999236e-06   2.864934e-06   1.602524e-04   1.354856e-04   3.368687e-06
Cu63  6.857455e-06   6.949206e-06   8.118403e-06   8.730031e-06   7.616440e-06   8.839900e-06   9.220209e-06   9.366790e-06   9.443497e-06   1.007097e-05   9.990219e-06   1.058251e-06   1.310394e-05   1.170579e-06   1.337085e-05   1.382621e-05   1.338376e-06   1.408929e-06   1.464470e-06   3.879919e-05   1.937831e-05   2.129306e-05   2.336769e-05   2.393313e-05   2.732697e-05   2.871422e-05   3.858609e-05   5.225032e-05   1.907393e-06   2.001896e-06   9.985901e-05   9.947467e-05   4.406314e-05   2.426156e-06   2.317515e-06   1.507108e-04   7.158426e-05   2.725014e-06
Cu65  2.980490e-06   3.042220e-06   3.634898e-06   3.758902e-06   3.369697e-06   3.711436e-06   3.963421e-06   4.097920e-06   4.215742e-06   4.419961e-06   4.532360e-06   4.865626e-07   5.191037e-06   5.382084e-07   4.859701e-06   5.150587e-06   6.153585e-07   6.477971e-07   6.733338e-07   1.088047e-05   8.781900e-06   1.096350e-05   1.219953e-05   1.294237e-05   1.486982e-05   1.562201e-05   1.426892e-05   1.912800e-05   8.769811e-07   9.204313e-07   2.471053e-05   2.378624e-05   2.812806e-05   1.115497e-06   1.065547e-06   3.609913e-05   3.989619e-05   1.252907e-06
Zn64  1.036297e-05   1.171916e-05   1.099147e-05   1.159373e-05   1.151405e-05   1.287313e-05   1.277693e-05   1.229016e-05   1.247394e-05   1.282839e-05   1.304906e-05   1.799765e-06   1.371855e-05   1.990800e-06   1.483257e-05   1.432380e-05   2.276174e-06   2.396162e-06   2.490621e-06   1.753037e-05   1.768818e-05   1.677928e-05   1.769187e-05   1.797348e-05   1.824554e-05   1.953505e-05   1.960624e-05   1.999349e-05   3.243900e-06   3.404619e-06   2.063958e-05   2.140749e-05   2.126905e-05   4.126157e-06   3.941393e-06   2.351332e-05   2.216791e-05   4.634425e-06
Zn66  6.503317e-06   6.246666e-06   7.487487e-06   7.739371e-06   6.946054e-06   7.544151e-06   8.296221e-06   8.783836e-06   8.911429e-06   9.497289e-06   9.158139e-06   1.046717e-06   9.985160e-06   1.157821e-06   9.870859e-06   1.032678e-05   1.323790e-06   1.393573e-06   1.448509e-06   1.613270e-05   1.678953e-05   1.709990e-05   1.912806e-05   1.987110e-05   2.195225e-05   2.230812e-05   2.123964e-05   2.381116e-05   1.886605e-06   1.980077e-06   2.934685e-05   2.868926e-05   3.644780e-05   2.399713e-06   2.292257e-06   4.086792e-05   4.502062e-05   2.695314e-06
Zn67  9.084893e-07   9.446981e-07   1.073491e-06   1.121816e-06   1.032196e-06   1.119997e-06   1.199187e-06   1.195204e-06   1.230051e-06   1.273022e-06   1.313544e-06   1.548130e-07   1.432600e-06   1.712456e-07   1.450536e-06   1.490489e-06   1.957929e-07   2.061142e-07   2.142394e-07   3.005626e-06   1.684658e-06   1.842144e-06   1.980747e-06   1.985630e-06   2.531686e-06   2.502107e-06   3.505738e-06   5.135556e-06   2.790353e-07   2.928601e-07   6.630664e-06   6.211582e-06   4.291296e-06   3.549257e-07   3.390326e-07   1.000780e-05   6.629249e-06   3.986461e-07
Zn68  4.199670e-06   4.346168e-06   4.763353e-06   4.928593e-06   4.683632e-06   5.017259e-06   5.208604e-06   5.145025e-06   5.248411e-06   5.387031e-06   5.401776e-06   7.174609e-07   5.871235e-06   7.936153e-07   6.213821e-06   6.287413e-06   9.073770e-07   9.552093e-07   9.928645e-07   1.056404e-05   8.432793e-06   9.097064e-06   1.001677e-05   1.029963e-05   1.184288e-05   1.188669e-05   1.297720e-05   1.681111e-05   1.293153e-06   1.357222e-06   2.413436e-05   2.349786e-05   2.188755e-05   1.644857e-06   1.571202e-06   3.751440e-05   3.491399e-05   1.847474e-06
Zn70  1.380542e-07   1.471197e-07   1.694462e-07   1.746275e-07   1.630705e-07   1.781712e-07   1.869713e-07   2.751019e-07   2.772940e-07   3.025591e-07   2.708014e-07   2.444582e-08   2.817006e-07   2.704060e-08   2.353111e-07   2.340663e-07   3.091676e-08   3.254654e-08   3.382955e-08   4.553173e-07   2.155315e-07   2.591963e-07   2.552094e-07   2.553568e-07   3.538798e-07   3.652799e-07   9.211814e-07   1.659363e-06   4.406117e-08   4.624419e-08   8.565380e-07   4.649164e-07   6.834046e-07   5.604468e-08   5.353507e-08   7.684332e-07   4.403165e-07   6.294837e-08
Ga69  4.054036e-07   4.167329e-07   4.863223e-07   5.065924e-07   4.605322e-07   5.079046e-07   5.339179e-07   5.689717e-07   5.799825e-07   6.096208e-07   5.804436e-07   6.806836e-08   6.465366e-07   7.529343e-08   6.280203e-07   6.589240e-07   8.608644e-08   9.062449e-08   9.419698e-08   1.346125e-06   1.051267e-06   1.238328e-06   1.213858e-06   1.330132e-06   1.446828e-06   1.676027e-06   1.968092e-06   2.783746e-06   1.226865e-07   1.287650e-07   3.682947e-06   3.447420e-06   2.998136e-06   1.560541e-07   1.490662e-07   5.713896e-06   4.944176e-06   1.752771e-07
Ga71  2.755888e-07   2.810594e-07   3.270145e-07   3.384967e-07   3.107947e-07   3.401592e-07   3.566002e-07   3.872049e-07   3.937736e-07   4.135311e-07   4.176118e-07   4.648553e-08   4.244768e-07   5.141970e-08   4.210725e-07   4.327933e-07   5.879051e-08   6.188965e-08   6.432939e-08   8.416033e-07   5.571658e-07   6.632126e-07   7.788263e-07   7.828891e-07   1.001636e-06   9.691839e-07   1.106927e-06   1.697926e-06   8.378558e-08   8.793675e-08   2.227220e-06   2.187817e-06   2.099840e-06   1.065731e-07   1.018009e-07   3.936113e-06   4.891145e-06   1.197010e-07
Ge70  4.865495e-07   4.728166e-07   5.456561e-07   5.672706e-07   5.249122e-07   5.680371e-07   5.972059e-07   5.552609e-07   5.662783e-07   5.797957e-07   5.810254e-07   7.843281e-08   6.358881e-07   8.675801e-08   6.681804e-07   7.047134e-07   9.919443e-08   1.044235e-07   1.085399e-07   1.233609e-06   1.629392e-06   1.546154e-06   1.596864e-06   1.730992e-06   1.728156e-06   1.944842e-06   1.664896e-06   1.874618e-06   1.413674e-07   1.483715e-07   3.383084e-06   3.413474e-06   3.244310e-06   1.798157e-07   1.717638e-07   5.908460e-06   5.532694e-06   2.019658e-07
Ge72  6.361680e-07   6.428635e-07   7.262949e-07   7.532941e-07   7.051598e-07   7.635683e-07   7.928384e-07   7.997524e-07   8.140876e-07   8.443447e-07   8.650898e-07   1.078716e-07   8.830113e-07   1.193215e-07   9.061472e-07   9.403190e-07   1.364258e-07   1.436175e-07   1.492790e-07   1.536199e-06   1.555982e-06   1.810458e-06   2.193840e-06   2.279144e-06   2.711906e-06   2.597259e-06   2.310081e-06   2.606933e-06   1.944278e-07   2.040608e-07   3.950819e-06   3.740967e-06   5.413626e-06   2.473072e-07   2.362331e-07   6.045080e-06   8.185942e-06   2.777710e-07
Ge73  1.805456e-07   1.857984e-07   2.158742e-07   2.246313e-07   2.063098e-07   2.263628e-07   2.381477e-07   2.378703e-07   2.430952e-07   2.522714e-07   2.609273e-07   3.092393e-08   2.730296e-07   3.420633e-08   2.814188e-07   2.931629e-07   3.910967e-08   4.117133e-08   4.279434e-08   6.152308e-07   3.295556e-07   3.529528e-07   3.790651e-07   3.854518e-07   4.769906e-07   4.764169e-07   7.484682e-07   1.078961e-06   5.573733e-08   5.849885e-08   1.804966e-06   1.607814e-06   9.418576e-07   7.089645e-08   6.772180e-08   2.677741e-06   1.283826e-06   7.962961e-08
Ge74  8.516493e-07   8.654732e-07   9.625515e-07   9.972511e-07   9.509184e-07   1.017934e-06   1.058789e-06   1.030556e-06   1.050011e-06   1.075987e-06   1.088330e-06   1.475370e-07   1.158674e-06   1.631972e-07   1.223818e-06   1.252132e-06   1.865909e-07   1.964270e-07   2.041704e-07   2.000461e-06   1.553591e-06   1.713394e-06   1.839717e-06   1.891803e-06   2.172732e-06   2.208653e-06   2.357276e-06   3.120161e-06   2.659209e-07   2.790960e-07   4.772570e-06   4.198651e-06   4.001064e-06   3.382446e-07   3.230984e-07   6.749633e-06   6.318363e-06   3.799102e-07
